geohash6,day,timestamp,demand
qp090e,40,21:30,0.04798276917562822
qp0960,22,8:0,0.21575448930396335
qp096t,26,17:0,0.04306058114562454
qp03tg,26,18:15,0.003924396929392875
qp03qv,37,15:45,0.037115054067956336
qp09dc,58,1:45,0.7195514754422104
qp09f0,6,14:15,0.0020877620836396962
qp03qx,50,2:15,0.025469575097951364
qp09hm,10,6:0,0.0641257974721805
qp03wg,4,16:45,0.3712914465342298
qp03py,59,7:45,0.01825243811750898
qp097b,44,8:15,0.030766958913773207
qp03pf,43,8:30,0.1362667959998147
qp09bk,61,5:30,0.01982236381478109
qp03wt,50,22:15,0.10264789408424127
qp0963,39,3:15,0.026586556350070532
qp03wm,1,16:30,0.012703800612474806
qp06p9,52,12:45,0.002560540870055833
qp09sr,16,5:0,0.310649267234761
qp03pb,2,12:45,0.2088658087348965
qp09fz,2,2:45,0.13892860172997887
qp096h,2,1:0,0.06281776215865516
qp03re,39,10:30,0.4229539856084067
qp095n,56,5:45,0.017618846963608426
qp097e,23,0:15,0.13058144687867684
qp03z5,56,15:45,0.016154554907442338
qp03w9,3,20:0,0.2478250214171657
qp08bh,61,8:15,0.046066840722177836
qp03qv,55,22:30,0.10144446527541584
qp08gz,8,1:45,0.04702038194089117
qp03x5,4,8:0,0.2771656683568077
qp097v,13,6:30,0.20504223042840825
qp03yd,19,21:15,0.026090034981168256
qp09w5,47,10:0,0.10065941525550533
qp03m8,58,10:15,0.02467168551953583
qp06pg,17,6:15,0.001122146298579008
qp09fk,55,13:30,0.02224702320808454
qp09uz,8,4:30,0.6134258970692112
qp03w8,46,10:15,0.3619049080911375
qp09gy,46,8:0,0.09639904363832677
qp092t,36,1:15,0.07444185680676292
qp03qx,8,11:0,0.05621805631568411
qp06ph,50,11:0,0.026584253003180826
qp0d4e,4,1:30,0.10605563420170697
qp03we,4,8:30,0.4128799339163475
qp09u8,39,22:30,0.017114704267799638
qp08cn,52,8:30,0.0533024801167483
qp09eu,34,23:30,0.07574890466197078
qp09hk,7,23:45,0.01942829109345631
qp03qw,39,3:45,0.009811421906870654
qp09vk,57,9:0,0.27370913589976115
qp03q3,17,11:45,0.09666510280465612
qp09gp,28,4:15,0.011976408651000971
qp092n,13,21:45,0.06321522586153712
qp094u,15,12:45,0.005601800158962071
qp094t,48,15:45,0.020757022518412792
qp095n,25,10:0,0.0276500028300205
qp096e,36,8:45,0.0246040544823974
qp03nq,58,9:45,0.12846781975910027
qp03tv,26,15:30,0.013663083966398523
qp09u3,14,4:45,0.061606227279746274
qp0d0f,56,1:15,0.025495752269510445
qp03r4,44,9:15,0.3204359363800593
qp09d8,61,18:15,0.6435355811819405
qp094u,42,9:0,0.01690244529573987
qp09b4,35,14:0,0.16557963026824624
qp09dj,7,22:0,0.04825979006931083
qp03mu,51,2:30,0.010688601906011678
qp03xu,1,12:0,0.1078513905877352
qp03q7,41,23:0,0.03881136436285264
qp09u0,55,7:45,0.18597426833825773
qp0d0w,61,6:45,0.029286447723224206
qp03y0,32,9:45,0.00458206340154812
qp03jq,52,11:30,0.048199323913944894
qp02zt,6,1:45,0.02768212356629387
qp03t8,3,4:15,0.04706612716526852
qp0953,3,9:45,0.059135547066909586
qp03zz,50,9:45,0.26713814995648505
qp09hm,19,11:0,0.03305645381040458
qp08gz,29,9:45,0.021677418483584177
qp03mk,28,14:45,0.0027128118095403873
qp03r0,8,7:45,0.2531578732943817
qp09d5,45,1:15,0.023362938425693026
qp03nd,60,4:0,0.05093078905328386
qp097c,19,2:15,0.06776746157091873
qp0d52,11,23:30,0.020082933475605358
qp0d1h,4,5:30,0.04485332257939119
qp03jy,33,9:30,0.053028378678970034
qp02zp,4,12:15,0.06843800435775672
qp09fq,52,6:45,0.07378083385591891
qp03qb,4,15:0,0.0960531703764074
qp092m,19,3:45,0.4391832541581941
qp03rm,38,15:45,0.0702354728579955
qp09dh,9,3:30,0.09648628667937036
qp096y,22,5:0,0.4019242199565765
qp0d4q,52,2:0,0.038591416891799186
qp03qk,55,12:15,0.02075371818488253
qp09kx,9,6:15,0.04154532260478246
qp06pt,15,5:30,0.012890106664261556
qp096v,39,16:30,1.0
qp09hw,26,8:45,0.0018773473021515923
qp03wj,11,4:0,0.08628425993921968
qp09s8,11,6:45,0.21467504121145498
qp03rb,4,16:30,0.005109776394701869
qp0971,40,14:0,0.05945723483829635
qp097t,21,10:15,0.007259619817001899
qp09cp,38,4:45,0.012358156353499877
qp097d,16,16:15,0.00561044910040794
qp096s,10,11:45,0.12957074358622758
qp09b6,11,22:30,0.20332850877190614
qp094u,38,0:0,0.011904039797419491
qp09v1,49,9:0,0.14934357828547268
qp097u,11,12:15,0.19443842184404564
qp08gq,52,10:45,0.019128022539913067
qp03p9,3,11:15,0.0675193196900511
qp09e7,60,5:15,0.2929344510364416
qp09dm,17,21:45,0.0038089530229907342
qp0946,17,8:0,0.0067432772787403205
qp03tx,37,10:15,0.004854479988534564
qp03wt,14,0:45,0.06455595998030766
qp09ek,37,7:30,0.3926448560042997
qp0djh,58,16:15,0.002416229502421655
qp03z4,11,2:30,0.0842316770847914
qp03nq,45,22:45,0.0048038622197841925
qp09f2,52,23:15,0.009068850520027351
qp093v,32,7:30,0.040025115344686925
qp09mq,33,4:30,0.0019013887944818427
qp09dw,28,4:15,0.010595595503252326
qp09bh,9,15:45,0.11363094749961693
qp092q,57,9:30,0.6810275539827145
qp09bn,10,15:30,0.03426093149571974
qp03mf,15,9:45,0.06253592157175424
qp03pe,24,17:30,0.012884432414696584
qp03tz,45,22:0,0.0021414331181056467
qp09hr,15,7:45,0.010331631703643913
qp0d1w,53,5:30,0.012373556280265914
qp03pk,45,14:0,0.004044012237080228
qp09d4,38,11:0,0.04748459608802956
qp03wm,29,12:15,0.12262311207449975
qp09g2,44,7:0,0.1651664095188814
qp03q4,3,6:15,0.09601911593792588
qp03xr,10,16:30,0.05247654287758007
qp03xy,50,12:0,0.6721814143385846
qp03r3,28,17:0,0.1509903578724238
qp090p,32,23:45,0.03832530341415564
qp099b,54,17:15,0.010530359205618185
qp03tb,48,11:0,0.03206515190301168
qp06pw,45,10:30,0.018299022570742028
qp0979,26,5:15,0.0362352644355622
qp09b4,60,17:30,0.10858218694034467
qp03jq,13,11:0,0.030803313217627137
qp096k,12,14:45,0.023472217025695213
qp03zw,47,3:45,0.036191678424608
qp090e,27,15:30,0.1815934221537682
qp0900,45,5:0,0.35402098444393576
qp03wv,21,17:15,0.02920396825116282
qp09fk,34,10:30,0.027940689383326597
qp09sr,20,6:15,0.01969972879560608
qp09fm,31,4:30,0.0049566776419975155
qp0d58,21,16:15,0.0006387390728194643
qp03t7,31,1:15,0.062191403467319425
qp09vp,49,1:0,0.01983524533434424
qp03zf,38,4:45,0.15460755519008976
qp09gf,13,5:0,0.01901367598383357
qp03tc,18,2:45,0.1425889680722823
qp09jq,18,5:0,0.11233444272586388
qp03zt,47,11:30,0.1976132409004052
qp03r0,19,6:30,0.1426774467229265
qp03xb,39,5:0,0.0921458944340922
qp09cd,45,5:0,0.012158845769008041
qp03ye,47,14:30,0.05202275004837825
qp03rs,31,20:0,0.004245022890849346
qp03zf,18,16:0,0.12866804585295985
qp03p8,1,13:45,0.07862704112416387
qp0951,41,6:15,0.01855554053421812
qp098q,28,5:30,0.14057818934079006
qp03xu,10,13:30,0.10959903705261732
qp098g,21,9:30,0.012941786670578005
qp09hn,37,6:30,0.02879731369521168
qp098r,47,10:45,0.1949606120828104
qp09e6,25,8:30,0.06575520129380143
qp03mq,61,11:15,0.01552554582609186
qp0djm,2,5:30,0.033171105491560056
qp096k,9,9:45,0.006403008377216746
qp09uw,44,22:30,0.026139013227310742
qp03qh,12,4:0,0.032923576592169705
qp09fg,25,2:30,0.055691197043859525
qp03xp,6,14:45,0.23785256042584024
qp03xr,18,6:30,0.2797835232187006
qp09d6,33,15:0,0.4341904108149747
qp06pk,55,0:45,0.03880812601526591
qp0992,35,23:30,0.08330499912369821
qp06pv,46,4:30,0.006798580205562537
qp03qg,27,9:30,0.5146354481311857
qp03q5,11,11:0,0.1638789146394935
qp09t8,53,0:30,0.10671363340917568
qp08fx,60,7:45,0.0005751298340124222
qp03x6,46,6:15,0.13918570239890865
qp03y6,24,15:15,0.01919215224026916
qp03q8,25,4:0,0.07911052543285434
qp09f9,35,5:15,0.16209851442774498
qp092w,45,18:30,0.018969456200151828
qp03mb,23,21:45,0.012736161973515164
qp03r2,21,10:30,0.4268520518439855
qp03tv,49,23:45,0.022859337112591797
qp03mg,42,16:0,0.0694698608362535
qp09e1,10,8:0,0.0009546323219644528
qp09ft,14,22:0,0.6769568328953605
qp03x1,28,6:30,0.1252175912988974
qp097d,32,6:0,0.05448110069706715
qp03x7,42,17:30,0.05315948538836891
qp09fr,47,1:45,0.017248245486024494
qp092w,7,18:45,0.0012066721546682392
qp09ue,16,6:30,0.1956302651397944
qp03nw,49,23:30,0.06439486569748666
qp097z,56,7:45,0.03513754514917477
qp0dj1,55,12:30,0.2752819581098726
qp09dg,11,15:45,0.10304587913070094
qp0909,41,3:15,0.03756820015484973
qp03nz,19,9:45,0.17795866769407198
qp096p,50,12:30,0.08012379735079274
qp0945,10,7:45,0.08215303229622589
qp096h,46,2:0,0.01979123180063199
qp09cy,7,3:0,0.009612459454653386
qp03yy,39,14:0,0.06229502292700124
qp09sp,19,3:30,0.1392064251154301
qp03qs,51,11:30,0.15692196969858194
qp03z7,44,23:30,0.04853103319522482
qp092j,53,5:30,0.19041969478630447
qp09dp,29,7:45,0.04713598238863791
qp09gs,53,21:30,0.014691397205700063
qp03wt,58,7:15,0.0591415977556869
qp03w2,18,0:45,0.003340273732854015
qp03q2,35,17:0,0.05921460571247586
qp09u3,27,11:15,0.003774089878108461
qp09g1,10,11:45,0.06981060000259458
qp06ph,30,4:30,0.1497303223267776
qp09yn,52,5:45,0.016844023735621355
qp03r4,12,17:15,0.029730670635085086
qp03zd,18,16:30,0.03414895805875552
qp09ug,25,7:0,0.010804172996134708
qp03zm,41,17:30,0.0010192644378905645
qp09cj,59,15:45,0.018351610746054684
qp03wm,41,20:0,0.0057914159853223075
qp0djh,12,11:0,0.011931367573290145
qp03xz,45,16:30,0.2296327045787111
qp03m9,55,5:0,0.02226384547777651
qp09k4,16,8:15,0.005868049665280546
qp03w5,9,18:30,0.009462489641155836
qp0d4g,24,12:30,0.03579943728880567
qp093w,46,4:0,0.17842946117712544
qp03mz,23,3:0,0.03888746249955862
qp09ut,2,4:15,0.1304387866690121
qp03xb,38,10:15,0.03740923941008067
qp03xf,32,2:30,0.1958445020532672
qp09uw,10,14:45,0.023674816079263347
qp09tn,1,10:15,0.011710508953111412
qp03pb,55,15:15,0.03432950837993245
qp03x2,16,18:0,0.019385608503195345
qp09et,35,13:0,0.03658259767077689
qp09s7,20,6:0,0.14347951768914974
qp095r,16,14:30,0.031123351016324994
qp0d4w,34,22:30,0.01919068285038603
qp03pn,10,23:45,0.029980733052859386
qp03zc,61,2:0,0.18080374769504587
qp03rf,44,2:30,0.16628625600442495
qp09dt,12,15:30,0.00319005547862307
qp03rt,11,20:30,0.06453763508070663
qp09fh,56,1:30,0.036304146975036665
qp0djy,19,9:0,0.0189850941625432
qp06py,38,2:30,0.031326811212086074
qp08bq,20,16:45,0.05576587945854376
qp0922,48,9:0,0.02233661121336768
qp03q4,30,0:45,0.02578542829282
qp09dv,39,10:15,0.0009159434688598461
qp03mu,5,8:30,0.02205965729722307
qp0d4q,39,15:0,0.1492227351827175
qp0d48,9,13:0,0.07276540866431762
qp0d4t,12,8:45,0.02799869723965787
qp03pv,54,4:0,0.04792469166547428
qp0d0c,43,6:30,0.004336338985264211
qp0984,5,4:15,0.08033100189341746
qp096f,19,12:30,0.22804190190074716
qp093x,43,20:30,0.0350507642948282
qp03r8,51,21:15,0.047111056344487805
qp02z9,9,0:30,0.04471823461742333
qp03ms,20,14:30,0.014168019409254287
qp093z,7,13:0,0.014247962718519485
qp0d0m,53,0:30,0.0158859383327073
qp093g,26,14:45,0.06904044415083505
qp09f2,7,8:15,0.01900142214111051
qp0d4e,41,5:15,0.08909881424776231
qp090e,5,4:15,0.242614056152458
qp03nr,46,10:15,0.09388342869937777
qp0dhb,26,12:30,0.20805497710565088
qp09mn,36,4:15,0.02128228327699234
qp03yw,27,23:45,0.034963574139912634
qp09fv,45,13:30,0.03724402420651614
qp03qf,55,2:0,0.21350833514862114
qp09e7,18,21:0,0.07847599920921253
qp03me,10,4:30,0.029708967776632345
qp03yb,57,6:30,1.0
qp09u5,5,8:15,0.01600616928415345
qp03xz,32,2:0,0.4153892315372604
qp03wd,5,21:0,0.008439717469781867
qp0djk,30,1:15,0.06276381072279465
qp03y9,3,22:30,0.11970667729742525
qp0d0k,11,12:45,0.015471194373374303
qp09ds,11,6:30,0.05357012595087647
qp09yh,35,22:0,0.07830735822152557
qp09g6,54,12:45,0.1263369145699041
qp06p6,61,6:15,0.02577325844089315
qp093y,44,5:15,0.3130909616336373
qp09ek,53,15:45,0.1866674421101832
qp03we,4,17:15,0.15409601038337925
qp03r9,45,11:45,0.26213708067903524
qp03yv,52,3:30,0.04039663940621641
qp09b5,39,11:0,0.14965112405905487
qp09gj,10,0:0,0.04268583794896711
qp09e3,29,12:45,0.1144738979386151
qp02zx,41,22:45,0.02387400680747505
qp03mv,50,23:30,0.07187543907754709
qp094q,8,11:45,0.43866518062366405
qp096e,48,8:45,0.02498851409739096
qp0921,26,17:0,0.0336576628501253
qp06p9,40,8:45,0.02024775058738698
qp02zy,46,12:15,0.15824658565820054
qp0d15,2,13:15,0.08918257647103425
qp06ns,52,10:45,0.005486309441034316
qp03rn,25,14:0,0.07945184617735551
qp09v1,22,5:30,0.07797925089685523
qp02zz,32,1:45,0.30144826950405634
qp0944,2,15:30,0.012221789963637415
qp03xk,33,1:15,0.34129079874812845
qp09ek,41,4:30,0.3636456275589896
qp09t1,39,9:30,0.0033963365521413923
qp099e,38,3:15,0.17591760518686836
qp092q,59,1:15,0.2273444578454267
qp03zn,40,3:15,0.032136843339445664
qp03zd,1,17:0,0.014843900123781563
qp09g1,41,7:30,0.10047716774983263
qp0950,20,4:15,0.21478450971188548
qp0djm,15,23:0,0.009046045938454352
qp03x0,25,4:30,0.035132807263141635
qp09h5,40,0:0,0.006200946004042862
qp03m8,40,6:15,0.039775635006967715
qp090w,55,13:15,0.03086107370360602
qp097c,36,15:15,0.021839215594599105
qp09cg,14,18:45,0.011377010014955896
qp09ed,30,2:45,0.17868728716497528
qp09g9,26,5:0,0.03595714084885087
qp03rc,54,9:0,0.062083301549515635
qp090j,30,13:15,0.027401025476085212
qp03nx,6,12:0,0.061061749249485264
qp09e9,60,2:45,0.2692904085513255
qp09f9,16,22:15,0.046138647478439314
qp093r,28,6:0,0.11521290165962485
qp03m9,59,11:45,0.013806185509894616
qp09h0,36,1:30,0.03512308523845407
qp09wp,17,10:15,0.029018914556855013
qp0d0n,3,2:0,0.007271414212120758
qp09jn,46,3:30,0.00040740784426519664
qp0d07,26,5:0,0.005142657739131256
qp06pw,19,10:30,0.0031782944490346275
qp03tv,49,6:15,0.018979896338228996
qp03xu,42,1:0,0.14008008382828638
qp03q9,60,5:30,0.1842387263061941
qp03jq,52,7:30,0.039514778470277616
qp03wg,10,12:30,0.5557776527652863
qp03r7,29,7:45,0.027742625424444743
qp0934,48,8:0,0.0018251018706248359
qp0929,53,23:0,0.024282299657385136
qp09hj,46,19:45,0.046549554814324316
qp03jw,35,3:30,0.02089680717941094
qp0997,56,7:0,0.0010211950873380592
qp09gv,59,13:15,0.03559267057530758
qp09uj,46,11:0,0.03233823181405497
qp092d,33,23:30,0.007070659576738731
qp02zd,16,12:15,0.024111568517972998
qp09e5,53,2:15,1.0
qp09sf,61,0:0,0.02709541795655994
qp09sf,4,14:15,0.05173844823911203
qp03w4,28,19:15,0.004262369598380228
qp09gx,52,7:30,0.11523922030214925
qp09g8,16,23:45,0.3994738854554298
qp0d1k,27,10:30,0.010803901423427777
qp06pj,45,3:45,0.02222717921737233
qp0d1g,37,0:15,0.03515588864657287
qp03mg,37,7:15,0.12146305899665633
qp097h,36,6:45,0.015038583463241762
qp09be,54,2:45,0.012349749180268654
qp09fd,15,5:30,0.06532078432954098
qp09s6,30,22:45,0.031232669917835725
qp09kt,23,2:45,0.0943062568426046
qp03ru,15,20:15,0.014528531137244984
qp09vy,35,4:0,0.03390186458558057
qp09d3,33,19:15,0.2425293932857885
qp091z,59,7:15,0.19546308060811932
qp0924,46,1:0,0.04821639679944753
qp03x7,47,0:0,0.19865783570716414
qp098p,54,20:30,0.06071265960692877
qp0d4c,4,15:30,0.05383992509643682
qp03mr,47,6:0,0.01044109753648996
qp09uc,35,11:0,0.019475081215263302
qp03tc,33,4:30,0.0939227651360444
qp03tu,36,8:30,0.013231015303643704
qp0989,29,5:30,0.12388650624683355
qp09dp,49,15:15,0.016536619777778382
qp09vn,8,5:15,0.1582716679017092
qp094p,40,13:30,0.1344320805042376
qp03pu,16,4:15,0.00872836752078076
qp094j,2,11:45,0.009707078015894113
qp03q9,46,22:45,0.07065957393362829
qp09ht,47,13:45,0.12209802424548442
qp096v,41,8:45,1.0
qp0dj7,41,8:30,0.10491145293933032
qp06nf,46,23:0,0.02440354071959859
qp09ef,4,14:30,0.002917926394777925
qp06ne,54,2:0,0.011991930961345754
qp09bn,15,2:15,0.08234351735901496
qp09uj,49,15:0,0.00027349387703741213
qp03qu,29,8:0,0.08958786603925806
qp03py,8,7:0,0.018194797691093684
qp09t0,7,9:45,0.3762735069482061
qp03mz,44,1:0,0.0795665752308886
qp0d0w,40,5:45,0.05259679950291151
qp06n9,19,23:45,0.00158686361929596
qp03mb,21,9:45,0.07937564330676593
qp093g,30,5:30,0.08712226012221506
qp03q4,58,6:0,0.09159739314855682
qp09tw,1,5:30,0.04015730325602083
qp08gt,52,8:0,0.010776217029988771
qp096x,24,18:45,0.2035787332740056
qp0d16,38,1:15,0.017367794453004296
qp09tx,22,11:0,0.046865524839483655
qp093q,38,8:0,0.09466197666280672
qp096w,32,0:0,0.19407875297611288
qp095u,57,7:30,0.007829292165413603
qp03rx,18,18:30,0.04164179061906955
qp03qv,52,10:0,0.4445165543853105
qp0986,2,3:15,0.2837510737518667
qp09vp,36,10:45,0.03691938390496997
qp0dh6,20,6:45,0.014889626765770115
qp03ts,7,16:15,0.013524232927616292
qp0d19,43,5:0,0.03793867932860884
qp0dj6,16,4:0,0.030188486629300064
qp09v0,32,21:30,0.012744251197266876
qp06pe,14,8:45,0.0231282204292821
qp0963,44,2:30,0.029438611531511675
qp03wy,7,18:15,0.06838060660677216
qp0djt,1,23:45,0.015854145333790842
qp09ed,39,22:15,0.004904869643268435
qp09hj,59,18:0,0.013024423740147973
qp092q,30,14:45,0.1760997036843276
qp091n,41,2:0,0.004896782590621513
qp09mw,8,0:45,0.030503728914168308
qp09t2,60,11:30,0.10854858349268054
qp03mk,20,0:30,0.014043518503119095
qp0900,14,2:30,0.1810516219208475
qp0920,30,2:30,0.05410542110744309
qp03tc,11,14:30,0.06121015798576429
qp090w,53,11:15,0.045262209721100115
qp09bn,15,2:30,0.046847884331920615
qp03mw,53,14:15,0.029585225243690574
qp03xu,55,4:0,0.14185616355924358
qp09un,55,10:30,0.014908463674107912
qp03qx,50,0:45,0.01581152698825276
qp03q9,31,10:15,0.12857311557897147
qp0992,7,2:0,0.1188670249250432
qp09ed,24,5:0,0.1241136784599046
qp099m,61,15:45,0.015361968940826524
qp09g9,14,7:45,0.021584030971771005
qp09ue,4,14:15,0.09089705994162096
qp0d0b,54,3:15,0.0003180465357635804
qp0d4g,28,3:0,0.009661011190763758
qp09sn,12,14:0,0.09019670107816907
qp09w5,45,13:15,0.26526425031553386
qp03z6,53,6:30,0.013505308980509315
qp095k,44,14:45,0.032932083878348284
qp03pw,18,2:30,0.06836497503312036
qp096f,10,7:45,0.2565656141657782
qp03qu,40,13:30,0.05617053898430112
qp09fg,36,13:45,0.1240156906703036
qp09uy,12,18:0,0.08652224164581604
qp03xb,46,5:15,0.059016520155624974
qp09d6,44,16:0,0.2791402804596336
qp03zz,29,7:45,0.26101537097828525
qp09q5,7,1:0,0.003125336650721756
qp092t,34,16:0,0.07142062750712684
qp093s,32,14:30,0.0060516334896573275
qp09fs,55,7:15,0.03856857693066197
qp096w,52,5:15,0.3695214156712731
qp03wb,61,15:0,0.007261604231000474
qp02zs,13,6:0,0.17752722077504185
qp03zz,38,5:30,0.2718941819594985
qp0d0j,60,20:30,0.003715711194339599
qp09m1,42,1:45,0.015343777754610875
qp03rz,38,21:0,0.017637050136886642
qp099b,10,9:15,0.09727844516784244
qp06pe,23,4:30,0.040945562227935335
qp03z0,59,2:15,0.4071387875150882
qp03rg,8,1:15,0.0843773007786394
qp096j,33,23:15,0.04027446431898076
qp03qf,56,20:30,0.19967971784715036
qp03x0,49,10:15,0.07368908916087985
qp03yw,48,3:45,0.038039204781265636
qp09s9,56,1:0,0.23888279933430825
qp09ew,20,6:0,0.06248933021452278
qp06nc,56,0:30,0.007227705199483217
qp09d8,28,12:0,0.7345916280085762
qp02zz,55,2:15,0.3017152665232173
qp03t7,27,1:30,0.02363565485086201
qp03tc,25,6:0,0.16689917907973756
qp03xc,41,2:15,0.07910348135434016
qp09b5,19,20:0,0.022356192459862718
qp095q,6,3:30,0.04549786494898304
qp09vj,16,20:30,0.010274758240004948
qp03mv,50,14:45,0.005372863994421093
qp0d4w,43,7:15,0.2608413168809164
qp0903,26,5:0,0.03982898341690877
qp03xm,55,12:30,0.9828621357327963
qp03mv,25,12:30,0.06984646380169178
qp03mc,25,11:30,0.013670929863472332
qp03r0,3,9:30,0.325005582940864
qp03xk,57,23:45,0.5847222312831653
qp09us,7,10:0,0.052202710454164296
qp09ft,42,2:15,0.31481665247432017
qp09vn,32,10:45,0.19001314740104544
qp0923,53,8:30,0.002782029154162442
qp09sj,9,13:45,0.021662554191241717
qp09ed,5,11:30,0.16820019653741392
qp09hy,27,6:30,0.012907095500951794
qp09kx,54,3:30,0.030883880727026962
qp0dhe,32,13:45,0.346044038649372
qp02zp,11,8:15,0.030294481526491814
qp099j,51,3:30,0.017846253184711627
qp03mb,19,0:0,0.055404621214023
qp09ex,28,15:30,0.17738763861412615
qp09s8,57,6:45,0.2918177508687756
qp091y,26,9:0,0.10168668844523444
qp03nr,48,12:45,0.06907499597057871
qp0dh0,3,9:15,0.05514780474328013
qp03y0,58,13:30,0.003428394593822877
qp09u4,33,9:45,0.009974007076495138
qp03mc,35,2:15,0.034237614181349
qp096b,38,1:0,0.1472763949731519
qp03z1,33,23:45,0.019312388398787985
qp0922,8,8:45,0.005206118256989647
qp03ys,28,10:0,0.0731167792307791
qp090x,26,16:45,0.007607417839635381
qp03rj,38,13:30,0.05288531392343538
qp03q5,32,20:45,0.0022270164482192448
qp09yn,14,1:15,0.05488897385464123
qp03r2,46,6:30,0.28440841056314325
qp06nd,9,23:0,0.009142072100367141
qp03ms,37,1:0,0.026660224565871752
qp09sc,4,12:30,0.058733661364668475
qp03xf,15,2:30,0.20031820995957345
qp03t6,41,19:15,0.001745151641867754
qp03zu,45,22:15,0.029417373239874874
qp096z,43,19:45,0.1846989764761296
qp03jy,7,7:0,0.040630176399898084
qp03yq,61,18:15,0.02153346373623175
qp090c,11,0:45,0.036343219738226726
qp09fz,8,15:45,0.0549392911505774
qp094r,20,14:30,0.18329086213681905
qp09cu,36,1:0,0.035134230360940315
qp08br,61,23:15,0.004440885443249663
qp09c9,33,13:0,0.012892202038153977
qp098u,42,6:15,0.0019062676255167425
qp03ps,58,0:15,0.02121068795636184
qp096c,52,6:30,0.01987051867325434
qp096x,55,16:45,0.4142942393901332
qp09ux,52,8:0,0.020528554738974795
qp09bz,33,2:45,0.0003030392088212342
qp03qc,2,14:15,0.07881061529737132
qp02zd,31,13:15,0.023267677648772567
qp0djk,21,1:30,0.0543099377607019
qp09kx,44,10:45,0.11022699149216232
qp03t9,18,21:30,0.014119952386620413
qp03yc,61,19:0,0.04678355866015812
qp03xt,61,0:45,0.2656239762170968
qp09d2,11,14:45,1.0
qp09dn,60,23:45,0.0832288623297212
qp09vx,30,12:0,0.01915274717578243
qp0d58,9,9:30,0.06143328794093528
qp03z0,14,23:0,0.3965595617854979
qp03xn,39,6:0,0.2062233976188706
qp03m2,42,22:0,7.577823676115424e-05
qp03qs,56,6:0,0.11023625152607502
qp09bd,16,1:15,0.02060475150463983
qp0920,34,3:15,0.046489675341954514
qp03y9,13,0:45,0.05861152594540822
qp03px,57,23:30,0.026634794935778097
qp094w,56,1:15,0.09589222959422672
qp09g0,30,1:30,0.034821303320333015
qp06ph,27,10:45,0.0653406166250573
qp0993,33,8:0,0.12105908738978305
qp0992,40,5:30,0.19381850679210053
qp09fq,54,5:0,0.21105963119486248
qp09mx,33,14:45,0.04101529003013159
qp09cc,38,7:45,0.16588939084123747
qp03zv,42,13:0,0.3958156588608189
qp03xn,45,22:30,0.1150376435944748
qp03wz,5,13:45,0.5447156685031531
qp09u1,56,13:15,0.16806980083115405
